Data Medicao;Hora Medicao;CH (NUVENS ALTAS)(codigo);CL (NUVENS BAIXAS)(codigo);CM (NUVENS MEDIAS)(codigo);NEBULOSIDADE, HORARIA(décimos);PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO AR - BULBO UMIDO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);VISIBILIDADE, HORARIA(codigo)
25/03/2000;1200;null;null;null;10;1.2;null;null;23.2;23;null;98;0;0;20
25/03/2000;1800;null;null;null;4;0;null;null;26;25;null;92;0;0;60
26/03/2000;0;null;null;null;0;2;null;null;24.4;24;null;97;0;0;60
26/03/2000;1200;null;null;null;10;0;null;null;23.4;23;null;96;0;0;20
26/03/2000;1800;null;null;null;4;0;null;null;30.6;26;null;68;0;0;60
27/03/2000;0;null;null;null;0;0;null;null;25;23;null;84;0;0;60
27/03/2000;1200;null;null;null;2;0;null;null;23.8;23.2;null;95;0;0;50
27/03/2000;1800;null;null;null;4;0;null;null;33;28.6;null;71;0;0;70
28/03/2000;0;null;null;null;10;0;null;null;25.8;24.8;null;92;0;0;20
28/03/2000;1200;null;null;null;2;0;null;null;24.4;24;null;97;0;0;50
28/03/2000;1800;null;null;null;4;0;null;null;31.4;29.4;null;86;0;0;60
29/03/2000;0;null;null;null;0;6.2;null;null;23.4;23;null;96;0;0;60
29/03/2000;1200;null;null;null;2;0;null;null;24;23.4;null;95;0;0;50
29/03/2000;1800;null;null;null;4;0;null;null;32;28;null;73;0;0;60
30/03/2000;0;null;null;null;10;1.4;null;null;25;24;null;92;0;0;20
30/03/2000;1200;null;null;null;10;0;null;null;23.2;22.8;null;96;0;0;20
30/03/2000;1800;null;null;null;10;0;null;null;27.8;26.4;null;89;0;0;20
31/03/2000;0;null;null;null;0;0;null;null;24.8;24;null;93;0;0;60
31/03/2000;1200;null;null;null;10;27.2;null;null;22.8;22.6;null;98;0;0;20
31/03/2000;1800;null;null;null;4;0;null;null;30.4;28.6;null;87;0;0;60
01/04/2000;0;null;null;null;0;0;null;null;25.4;25;null;97;0;0;60
01/04/2000;1200;null;null;null;10;0;null;null;23.4;23;null;96;0;0;20
01/04/2000;1800;null;null;null;4;8.4;null;null;31;28;null;79;0;0;70
02/04/2000;0;null;null;null;0;3;null;null;25;24.4;null;95;0;0;60
02/04/2000;1200;null;null;null;10;0;null;null;23.2;23;null;98;0;0;20
02/04/2000;1800;null;null;null;4;0;null;null;28.8;25.6;null;76;0;0;60
03/04/2000;0;null;null;null;10;0;null;null;25.4;24.6;null;93;0;0;20
03/04/2000;1200;null;null;null;10;23;null;null;23.2;23;null;98;0;0;20
03/04/2000;1800;null;null;null;4;8.4;null;null;25.8;25;null;93;0;0;60
04/04/2000;0;null;null;null;0;0;null;null;24.8;24.4;null;97;0;0;60
04/04/2000;1200;null;null;null;10;8.4;null;null;23;22.8;null;98;0;0;20
04/04/2000;1800;null;null;null;4;0;null;null;32;28;null;73;0;0;60
05/04/2000;0;null;null;null;0;0;null;null;25.4;24;null;88;0;0;60
05/04/2000;1200;null;null;null;2;0;null;null;24;23.8;null;98;0;0;50
05/04/2000;1800;null;null;null;4;0;null;null;31.6;27.4;null;71;0;0;70
